ID,Flux_Type,Palm,Height,Height_Groups,FluxPangalaComp,Flux10xPangala,Flux100Pangala,Tree_Height,T1,X,Y,Family,Species,T_oC,P_kPa,DBH,X1_DBH_m_,Flux_CH4,SE,Flux_CO2,SE_CO2,Volume,Area,Flux_CH4_mg,SE_CH4_Flux,Column,Flux_CO2_mg,SE_CO2_Flux,Column_3,ln_CH4_1000_,Column_2
9594,NA,NA,NA,NA,NA,NA,NA,NA,10,12.4,11,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9021,Tree,1,1.08,3,0,0,1,17,1,18.1,18.5,Arecaceae,Mauritia,27.7,102.6,31.4,3.1847133758,0.1001063,0.00207,0.6177479,0.019738,1.33,0.01875,32981.8,289.34,0.88,84.8,1.28,1.51,10.43,4.52
9021,Tree,1,0.68,2,0,0,1,17,1,18.1,18.5,Arecaceae,Mauritia,27.7,102.6,31.4,3.1847133758,0.1001063,0.00207,0.6177479,0.019738,1.33,0.01875,32981.8,289.34,0.88,84.8,1.28,1.51,10.43,4.52
9021,Tree,1,0.23,2,0,0,0,17,1,18.1,18.5,Arecaceae,Mauritia,27.7,102.6,31.4,3.1847133758,0.1001063,0.00207,0.6177479,0.019738,1.33,0.01875,32981.8,289.34,0.88,84.8,1.28,1.51,10.43,4.52
9526,Tree,1,0.35,2,0,1,1,NA,13,6,4,Arecaceae,Mauritiella,27.2,102.5,11.8,8.4745762712,0.0912021,0.003099,1.002977,0.082631,1.33,0.01875,30068.84,432.02,1.44,137.78,8.69,6.3,10.34,4.48
9526,Tree,1,1.15,3,0,0,0,NA,13,6,4,Arecaceae,Mauritiella,27.2,102.5,11.8,8.4745762712,0.0912021,0.003099,1.002977,0.082631,1.33,0.01875,30068.84,432.02,1.44,137.78,8.69,6.3,10.34,4.48
9109,Tree,1,0.3,2,0,0,0,16,4,8,7.5,Arecaceae,Mauritia,28.4,102.39,27.2,3.6764705882,0.09,0.011162,1.375,0.02795,1.33,0.01875,29522.71,1560.61,5.29,187.93,4.04,2.15,10.33,4.47
9109,Tree,1,1.17,3,1,1,1,16,4,8,7.5,Arecaceae,Mauritia,28.4,102.39,27.2,3.6764705882,0.09,0.011162,1.375,0.02795,1.33,0.01875,29522.71,1560.61,5.29,187.93,4.04,2.15,10.33,4.47
9300,Tree,1,0.41,2,0,0,0,NA,7,9,7,Arecaceae,Mauritiella,27,102.03,11.7,8.547008547,0.0790774,0.006445,0.316804,0.043379,1.33,0.01875,25969.13,893.77,3.44,43.35,1.43,3.31,10.2,4.41
9300,Tree,1,1.18,3,1,1,1,NA,7,9,7,Arecaceae,Mauritiella,27,102.03,11.7,8.547008547,0.0790774,0.006445,0.316804,0.043379,1.33,0.01875,25969.13,893.77,3.44,43.35,1.43,3.31,10.2,4.41
9280,Tree,1,0.6,2,0,0,1,NA,7,16,13,Arecaceae,Mauritia,27.7,102.23,36.4,2.7472527473,0.0765061,0.00927,0.1986587,0.061726,1.33,0.01875,25115.39,1291.05,5.14,27.17,1.28,4.73,10.17,4.4
9280,Tree,1,1.07,3,0,0,0,NA,7,16,13,Arecaceae,Mauritia,27.7,102.23,36.4,2.7472527473,0.0765061,0.00927,0.1986587,0.061726,1.33,0.01875,25115.39,1291.05,5.14,27.17,1.28,4.73,10.17,4.4
9124,Tree,0,1.22,3,0,0,1,NA,4,10,10,Bignonaceae,Tabebuia,27.5,102.25,24.2,4.132231405,0.0649035,0.008777,-0.043654,0.07253,1.33,0.01875,21324.84,1221.81,5.73,-5.98,-0.33,5.55,10.01,4.33
9271,Tree,1,1.18,3,0,0,1,NA,7,13.5,15,Arecaceae,Mauritiella,25.2,102.49,13.2,7.5757575758,0.0637156,0.0013035,0.0693254,0.010919,1.33,0.01875,21145.44,180.49,0.85,9.59,0.08,0.82,10.01,4.33
9271,Tree,1,0.41,2,1,1,1,NA,7,13.5,15,Arecaceae,Mauritiella,25.2,102.49,13.2,7.5757575758,0.0637156,0.0013035,0.0693254,0.010919,1.33,0.01875,21145.44,180.49,0.85,9.59,0.08,0.82,10.01,4.33
9020,Tree,1,0.7,2,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,28.3,102.62,24.2,4.132231405,0.063123,0.000607,0.4416705,0.007649,1.33,0.01875,20759.64,85.03,0.41,60.52,0.36,0.59,9.99,4.32
9020,Tree,1,1.25,3,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,28.3,102.62,24.2,4.132231405,0.063123,0.000607,0.4416705,0.007649,1.33,0.01875,20759.64,85.03,0.41,60.52,0.36,0.59,9.99,4.32
9020,Tree,1,0.07,2,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,28.3,102.62,24.2,4.132231405,0.063123,0.000607,0.4416705,0.007649,1.33,0.01875,20759.64,85.03,0.41,60.52,0.36,0.59,9.99,4.32
9020,Tree,1,0.7,2,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,28,102.5,24.2,4.132231405,0.0605169,0.001239,0.2932592,0.007778,1.33,0.01875,19899.09,173.19,0.87,40.18,0.24,0.6,9.95,4.3
9020,Tree,1,1.25,3,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,28,102.5,24.2,4.132231405,0.0605169,0.001239,0.2932592,0.007778,1.33,0.01875,19899.09,173.19,0.87,40.18,0.24,0.6,9.95,4.3
9020,Tree,1,0.07,2,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,28,102.5,24.2,4.132231405,0.0605169,0.001239,0.2932592,0.007778,1.33,0.01875,19899.09,173.19,0.87,40.18,0.24,0.6,9.95,4.3
9047,Tree,1,1.19,3,0,0,1,21.2,2,2,7.3,Arecaceae,Mauritia,27.6,101.89,35.7,2.8011204482,0.0565985,0.009298,0.3647705,0.072735,1.33,0.01875,18524.5,1290.21,6.96,49.75,2.77,5.56,9.88,4.27
9021,Tree,1,1.08,3,0,0,1,17,1,18.1,18.5,Arecaceae,Mauritia,28.3,102.62,31.4,3.1847133758,0.0482896,0.00552,0.6449057,0.020479,1.33,0.01875,15881.29,773.25,4.87,88.37,1.39,1.57,9.73,4.2
9021,Tree,1,0.68,2,0,0,1,17,1,18.1,18.5,Arecaceae,Mauritia,28.3,102.62,31.4,3.1847133758,0.0482896,0.00552,0.6449057,0.020479,1.33,0.01875,15881.29,773.25,4.87,88.37,1.39,1.57,9.73,4.2
9021,Tree,1,0.23,2,0,0,0,17,1,18.1,18.5,Arecaceae,Mauritia,28.3,102.62,31.4,3.1847133758,0.0482896,0.00552,0.6449057,0.020479,1.33,0.01875,15881.29,773.25,4.87,88.37,1.39,1.57,9.73,4.2
9280,Tree,1,0.6,2,0,0,1,NA,7,16,13,Arecaceae,Mauritia,27.7,102.23,36.4,2.7472527473,0.0428466,0.006314,0.12238,0.009644,1.33,0.01875,14065.66,879.36,6.25,16.74,0.12,0.74,9.62,4.15
9280,Tree,1,1.07,3,0,0,0,NA,7,16,13,Arecaceae,Mauritia,27.7,102.23,36.4,2.7472527473,0.0428466,0.006314,0.12238,0.009644,1.33,0.01875,14065.66,879.36,6.25,16.74,0.12,0.74,9.62,4.15
9019,Tree,1,0.67,2,0,0,1,14.1,1,19.5,13,Arecaceae,Mauritia,28.1,102.67,30.4,3.2894736842,0.0370521,0.000857,0.2466975,0.01088,1.33,0.01875,12199.58,120.03,0.98,33.84,0.28,0.84,9.49,4.09
9019,Tree,1,1.3,3,0,0,1,14.1,1,19.5,13,Arecaceae,Mauritia,28.1,102.67,30.4,3.2894736842,0.0370521,0.000857,0.2466975,0.01088,1.33,0.01875,12199.58,120.03,0.98,33.84,0.28,0.84,9.49,4.09
9475,Tree,1,1.15,3,0,1,1,9.1,11,8.5,4,Arecaceae,Mauritia,29.1,102.16,32.9,3.0395136778,0.0369398,0.000575,0.2284883,0.006502,1.33,0.01875,12062.15,80.4,0.67,31.09,0.16,0.5,9.48,4.08
9475,Tree,1,0.38,2,0,0,1,9.1,11,8.5,4,Arecaceae,Mauritia,29.1,102.16,32.9,3.0395136778,0.0369398,0.000575,0.2284883,0.006502,1.33,0.01875,12062.15,80.4,0.67,31.09,0.16,0.5,9.48,4.08
9026,Tree,1,1.3,3,0,1,1,15.9,1,14,17,Arecaceae,Mauritiella,27.7,102.54,11.7,8.547008547,0.03625334,0.000428,0.2836729,0.007888,1.33,0.01875,11937.32,59.79,0.5,38.92,0.24,0.6,9.47,4.08
9026,Tree,1,0.54,2,0,0,1,15.9,1,14,17,Arecaceae,Mauritiella,27.7,102.54,11.7,8.547008547,0.03625334,0.000428,0.2836729,0.007888,1.33,0.01875,11937.32,59.79,0.5,38.92,0.24,0.6,9.47,4.08
9022,Tree,1,1.3,3,0,0,1,19.6,1,15,14,Arecaceae,Mauritiella,28,102.6,10.9,9.1743119266,0.0356846,0.000127,0.1840522,0.032489,1.33,0.01875,11745.21,17.77,0.15,25.24,0.63,2.49,9.45,4.07
9022,Tree,1,0.52,2,1,1,1,19.6,1,15,14,Arecaceae,Mauritiella,28,102.6,10.9,9.1743119266,0.0356846,0.000127,0.1840522,0.032489,1.33,0.01875,11745.21,17.77,0.15,25.24,0.63,2.49,9.45,4.07
9022,Tree,1,0.52,2,1,1,1,19.6,1,15,14,Arecaceae,Mauritiella,28,102.6,10.9,9.1743119266,0.0356846,0.000127,0.1840522,0.032489,1.33,0.01875,11745.21,17.77,0.15,25.24,0.63,2.49,9.45,4.07
9114,Tree,0,1.15,3,0,0,1,17.7,4,13,1.5,Sapotaceae,Pouteria,28.6,102.11,10.5,9.5238095238,0.0341935,0.010616,0.6758065,0.155512,1.33,0.01875,11178.41,1481.19,13.25,92.06,11.03,11.98,9.41,4.05
9114,Tree,0,0.52,2,1,1,1,17.7,4,13,1.5,Sapotaceae,Pouteria,28.6,102.11,10.5,9.5238095238,0.0341935,0.010616,0.6758065,0.155512,1.33,0.01875,11178.41,1481.19,13.25,92.06,11.03,11.98,9.41,4.05
9281,Tree,1,1.28,3,0,1,1,NA,7,16,12,Arecaceae,Mauritiella,27.6,102.29,13.1,7.6335877863,0.0305927,0.002098,0.0854657,0.057282,1.33,0.01875,10052.19,292.27,2.91,11.7,0.51,4.38,9.31,4
9281,Tree,1,0.59,2,0,0,1,NA,7,16,12,Arecaceae,Mauritiella,27.6,102.29,13.1,7.6335877863,0.0305927,0.002098,0.0854657,0.057282,1.33,0.01875,10052.19,292.27,2.91,11.7,0.51,4.38,9.31,4
9019,Tree,1,0.67,2,0,0,1,14.1,1,19.5,13,Arecaceae,Mauritia,28.1,102.88,30.4,3.2894736842,0.0279106,0.00046,0.1725782,0.005585,1.33,0.01875,9208.49,64.56,0.7,23.72,0.1,0.43,9.23,3.96
9019,Tree,1,1.3,3,0,0,1,14.1,1,19.5,13,Arecaceae,Mauritia,28.1,102.88,30.4,3.2894736842,0.0279106,0.00046,0.1725782,0.005585,1.33,0.01875,9208.49,64.56,0.7,23.72,0.1,0.43,9.23,3.96
9046,Tree,1,0.48,2,0,1,1,10.7,2,1.5,7,Arecaceae,Mauritia,27.5,101.98,25.7,3.8910505837,0.0279236,0.00238,-0.001744,0.019526,1.33,0.01875,9150.41,330.44,3.61,-0.24,0,1.49,9.23,3.96
9046,Tree,1,1.13,3,0,0,1,10.7,2,1.5,7,Arecaceae,Mauritia,27.5,101.98,25.7,3.8910505837,0.0279236,0.00238,-0.001744,0.019526,1.33,0.01875,9150.41,330.44,3.61,-0.24,0,1.49,9.23,3.96
9110,Tree,0,0.16,2,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.22,21.2,4.7169811321,0.026129,0.000186,0.1774194,0.039111,1.33,0.01875,8542.7,26.01,0.3,24.17,0.73,3.02,9.16,3.93
9110,Tree,0,1.05,3,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.22,21.2,4.7169811321,0.026129,0.000186,0.1774194,0.039111,1.33,0.01875,8542.7,26.01,0.3,24.17,0.73,3.02,9.16,3.93
9110,Tree,0,1.05,3,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.22,21.2,4.7169811321,0.026129,0.000186,0.1774194,0.039111,1.33,0.01875,8542.7,26.01,0.3,24.17,0.73,3.02,9.16,3.93
9110,Tree,0,0.16,2,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.22,21.2,4.7169811321,0.026129,0.000186,0.1774194,0.039111,1.33,0.01875,8542.7,26.01,0.3,24.17,0.73,3.02,9.16,3.93
9020,Tree,1,0.7,2,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,27.9,102.83,24.2,4.132231405,0.02211136,0.000185,0.3265592,0.005539,1.33,0.01875,7296.46,25.93,0.36,44.9,0.19,0.42,9.02,3.86
9020,Tree,1,1.25,3,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,27.9,102.83,24.2,4.132231405,0.02211136,0.000185,0.3265592,0.005539,1.33,0.01875,7296.46,25.93,0.36,44.9,0.19,0.42,9.02,3.86
9020,Tree,1,0.07,2,0,0,1,15.4,1,18.8,14,Arecaceae,Mauritia,27.9,102.83,24.2,4.132231405,0.02211136,0.000185,0.3265592,0.005539,1.33,0.01875,7296.46,25.93,0.36,44.9,0.19,0.42,9.02,3.86
9021,Tree,1,1.08,3,0,0,1,17,1,18.1,18.5,Arecaceae,Mauritia,28.2,102.49,31.4,3.1847133758,0.0206732,0.000234,0.4544623,0.05812,1.33,0.01875,6792.56,32.73,0.48,62.22,2.78,4.46,8.96,3.83
9021,Tree,1,0.68,2,0,0,1,17,1,18.1,18.5,Arecaceae,Mauritia,28.2,102.49,31.4,3.1847133758,0.0206732,0.000234,0.4544623,0.05812,1.33,0.01875,6792.56,32.73,0.48,62.22,2.78,4.46,8.96,3.83
9021,Tree,1,0.23,2,0,0,0,17,1,18.1,18.5,Arecaceae,Mauritia,28.2,102.49,31.4,3.1847133758,0.0206732,0.000234,0.4544623,0.05812,1.33,0.01875,6792.56,32.73,0.48,62.22,2.78,4.46,8.96,3.83
9194,Tree,1,0.37,2,0,0,1,NA,5,0.8,19.6,Arecaceae,Mauritia,27.4,102.39,35.7,2.8011204482,0.0203879,0.000106,0.25924,0.03454,1.33,0.01875,6710.1,14.77,0.22,35.55,0.94,2.64,8.95,3.83
9194,Tree,1,1.19,3,0,0,1,NA,5,0.8,19.6,Arecaceae,Mauritia,27.4,102.39,35.7,2.8011204482,0.0203879,0.000106,0.25924,0.03454,1.33,0.01875,6710.1,14.77,0.22,35.55,0.94,2.64,8.95,3.83
9194,Tree,1,0.37,2,0,0,1,NA,5,0.8,19.6,Arecaceae,Mauritia,27.4,102.39,35.7,2.8011204482,0.0201098,0.0001012,0.1858528,0.016601,1.33,0.01875,6618.57,14.1,0.21,25.49,0.32,1.27,8.94,3.82
9194,Tree,1,1.19,3,0,0,1,NA,5,0.8,19.6,Arecaceae,Mauritia,27.4,102.39,35.7,2.8011204482,0.0201098,0.0001012,0.1858528,0.016601,1.33,0.01875,6618.57,14.1,0.21,25.49,0.32,1.27,8.94,3.82
9268,Tree,1,0.28,2,0,1,1,NA,7,13.7,14.9,Arecaceae,Mauritiella,25.5,102.47,13.8,7.2463768116,0.0195146,0.000172,0.2244767,0.012491,1.33,0.01875,6468.59,23.84,0.37,31,0.29,0.94,8.92,3.81
9268,Tree,1,1.1,3,0,0,1,NA,7,13.7,14.9,Arecaceae,Mauritiella,25.5,102.47,13.8,7.2463768116,0.0195146,0.000172,0.2244767,0.012491,1.33,0.01875,6468.59,23.84,0.37,31,0.29,0.94,8.92,3.81
9474,Tree,1,0.68,2,0,1,1,22.1,11,4,5,Arecaceae,Mauritia,26.2,102.56,36.1,2.7700831025,0.01870977,0.002607,0.3032258,0.0168979,1.33,0.01875,6192.74,362.44,5.85,41.82,0.54,1.28,8.88,3.79
9474,Tree,1,1.3,3,0,0,1,22.1,11,4,5,Arecaceae,Mauritia,26.2,102.56,36.1,2.7700831025,0.01870977,0.002607,0.3032258,0.0168979,1.33,0.01875,6192.74,362.44,5.85,41.82,0.54,1.28,8.88,3.79
9476,Tree,1,1.19,3,1,1,1,NA,11,9.2,4,Arecaceae,Mauritiella,28.6,102.18,12.1,8.2644628099,0.0142253,0.000631,0.150582,0.006979,1.33,0.01875,4653.67,88.1,1.89,20.53,0.11,0.54,8.64,3.67
9476,Tree,1,0.69,2,0,0,1,NA,11,9.2,4,Arecaceae,Mauritiella,28.6,102.18,12.1,8.2644628099,0.0142253,0.000631,0.150582,0.006979,1.33,0.01875,4653.67,88.1,1.89,20.53,0.11,0.54,8.64,3.67
9282,Tree,1,1.13,3,0,0,1,NA,7,16,11.5,Arecaceae,Mauritiella,28.2,102.33,14,7.1428571429,0.0124739,0.00074,0.2649064,0.027373,1.33,0.01875,4092.13,103.33,2.53,36.21,0.76,2.1,8.54,3.61
9282,Tree,1,0.63,2,0,1,1,NA,7,16,11.5,Arecaceae,Mauritiella,28.2,102.33,14,7.1428571429,0.0124739,0.00074,0.2649064,0.027373,1.33,0.01875,4092.13,103.33,2.53,36.21,0.76,2.1,8.54,3.61
9275,Tree,0,0.59,2,0,0,1,NA,7,14.5,3,Bignonaceae,Tabebuia,25,102.46,11,9.0909090909,0.0089687,0.000132,0.117125,0.001415,1.33,0.01875,2977.59,18.26,0.61,16.2,0.02,0.11,8.29,3.47
9275,Tree,0,1.17,3,0,0,1,NA,7,14.5,3,Bignonaceae,Tabebuia,25,102.46,11,9.0909090909,0.0089687,0.000132,0.117125,0.001415,1.33,0.01875,2977.59,18.26,0.61,16.2,0.02,0.11,8.29,3.47
9301,Tree,1,0.65,2,1,1,1,NA,7,10,7,Arecaceae,Mauritiella,26.9,101.99,10.4,9.6153846154,0.0080673,0.000523,-0.01648,0.004501,1.33,0.01875,2649.16,72.47,2.74,-2.25,-0.01,0.34,8.2,3.42
9301,Tree,1,0.65,2,1,1,1,NA,7,10,7,Arecaceae,Mauritiella,26.9,101.99,10.4,9.6153846154,0.0080673,0.000523,-0.01648,0.004501,1.33,0.01875,2649.16,72.47,2.74,-2.25,-0.01,0.34,8.2,3.42
9301,Tree,1,1.2,3,0,0,1,NA,7,10,7,Arecaceae,Mauritiella,26.9,101.99,10.4,9.6153846154,0.0080673,0.000523,-0.01648,0.004501,1.33,0.01875,2649.16,72.47,2.74,-2.25,-0.01,0.34,8.2,3.42
9275,Tree,0,0.59,2,0,0,1,NA,7,14.5,3,Bignonaceae,Tabebuia,25,102.46,11,9.0909090909,0.0079627,8.927e-05,0.121472,0.06498,1.33,0.01875,2643.6,12.35,0.47,16.8,0.82,4.89,8.2,3.42
9275,Tree,0,1.17,3,0,0,1,NA,7,14.5,3,Bignonaceae,Tabebuia,25,102.46,11,9.0909090909,0.0079627,8.927e-05,0.121472,0.06498,1.33,0.01875,2643.6,12.35,0.47,16.8,0.82,4.89,8.2,3.42
9110,Tree,0,0.16,2,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.17,21.2,4.7169811321,0.007738,0.001373,0.0955043,0.034636,1.33,0.01875,2528.65,191.87,7.59,13,0.35,2.67,8.17,3.4
9110,Tree,0,1.05,3,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.17,21.2,4.7169811321,0.007738,0.001373,0.0955043,0.034636,1.33,0.01875,2528.65,191.87,7.59,13,0.35,2.67,8.17,3.4
9110,Tree,0,1.05,3,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.17,21.2,4.7169811321,0.007738,0.001373,0.0955043,0.034636,1.33,0.01875,2528.65,191.87,7.59,13,0.35,2.67,8.17,3.4
9110,Tree,0,0.16,2,0,0,1,NA,4,8.4,6,Bignonaceae,Tabebuia,28.9,102.17,21.2,4.7169811321,0.007738,0.001373,0.0955043,0.034636,1.33,0.01875,2528.65,191.87,7.59,13,0.35,2.67,8.17,3.4
9475,Tree,1,1.15,3,0,1,1,9.1,11,8.5,4,Arecaceae,Mauritia,29.1,102.16,32.9,3.0395136778,0.0075736,0.000559,0.114377,0.013407,1.33,0.01875,2473.05,78.16,3.16,15.56,0.16,1.04,8.15,3.39
9475,Tree,1,0.38,2,0,0,1,9.1,11,8.5,4,Arecaceae,Mauritia,29.1,102.16,32.9,3.0395136778,0.0075736,0.000559,0.114377,0.013407,1.33,0.01875,2473.05,78.16,3.16,15.56,0.16,1.04,8.15,3.39
9113,Tree,1,0.47,2,0,1,1,17.3,4,12,6,Arecaceae,Mauritia,27.6,101.89,33.7,2.9673590504,0.006685,0.000514,0.1269132,0.012948,1.33,0.01875,2187.98,71.32,3.26,17.31,0.17,0.99,8.07,3.34
9113,Tree,1,1.22,3,0,1,1,17.3,4,12,6,Arecaceae,Mauritia,27.6,101.89,33.7,2.9673590504,0.006685,0.000514,0.1269132,0.012948,1.33,0.01875,2187.98,71.32,3.26,17.31,0.17,0.99,8.07,3.34
9277,Tree,0,0.55,2,0,1,1,NA,7,17,16,Euphorbiaceae,Alchornea,25.2,102.48,10.6,9.4339622642,0.0063709,0.00076,0.2360533,0.008885,1.33,0.01875,2114.12,105.22,4.98,32.64,0.22,0.67,8.04,3.33
9277,Tree,0,1.14,3,0,1,1,NA,7,17,16,Euphorbiaceae,Alchornea,25.2,102.48,10.6,9.4339622642,0.0063709,0.00076,0.2360533,0.008885,1.33,0.01875,2114.12,105.22,4.98,32.64,0.22,0.67,8.04,3.33
9277,Tree,0,0.55,2,0,1,1,NA,7,17,16,Euphorbiaceae,Alchornea,25.6,102.47,10.6,9.4339622642,0.0063709,0.00076,0.191082,0.02641,1.33,0.01875,2111.08,105.35,4.99,26.38,0.53,1.99,8.04,3.32
9277,Tree,0,1.14,3,0,1,1,NA,7,17,16,Euphorbiaceae,Alchornea,25.6,102.47,10.6,9.4339622642,0.0063709,0.00076,0.191082,0.02641,1.33,0.01875,2111.08,105.35,4.99,26.38,0.53,1.99,8.04,3.32
9404,Tree,0,1.23,3,1,1,1,21.6,10,0.6,18,Bignonaceae,Tabebuia,29,102.47,22.8,4.3859649123,0.0057891,0.000168,0.1861105,0.007914,1.33,0.01875,1896.71,23.55,1.24,25.41,0.16,0.61,7.97,3.28
9404,Tree,0,0.69,2,0,1,1,21.6,10,0.6,18,Bignonaceae,Tabebuia,29,102.47,22.8,4.3859649123,0.0057891,0.000168,0.1861105,0.007914,1.33,0.01875,1896.71,23.55,1.24,25.41,0.16,0.61,7.97,3.28
9281,Tree,1,1.28,3,0,1,1,NA,7,16,12,Arecaceae,Mauritiella,27.6,102.29,13.1,7.6335877863,0.0057501,0.000449,0.1122655,0.007415,1.33,0.01875,1889.38,62.55,3.31,15.37,0.09,0.57,7.97,3.28
9281,Tree,1,0.59,2,0,0,1,NA,7,16,12,Arecaceae,Mauritiella,27.6,102.29,13.1,7.6335877863,0.0057501,0.000449,0.1122655,0.007415,1.33,0.01875,1889.38,62.55,3.31,15.37,0.09,0.57,7.97,3.28
9526,Tree,1,0.35,2,0,1,1,NA,13,6,4,Arecaceae,Mauritiella,27.2,102.5,11.8,8.4745762712,0.0056479,0.000274,0.167287,0.006813,1.33,0.01875,1862.08,38.2,2.05,22.98,0.12,0.52,7.96,3.27
9526,Tree,1,1.15,3,0,0,0,NA,13,6,4,Arecaceae,Mauritiella,27.2,102.5,11.8,8.4745762712,0.0056479,0.000274,0.167287,0.006813,1.33,0.01875,1862.08,38.2,2.05,22.98,0.12,0.52,7.96,3.27
9477,Tree,1,0.8,2,0,1,1,NA,11,9.7,4.6,Arecaceae,Mauritiella,26.6,102.5,14.5,6.8965517241,0.0054839,0.000372,0.1034432,0.005707,1.33,0.01875,1811.63,51.76,2.86,14.24,0.06,0.43,7.94,3.26
9477,Tree,1,1.3,3,0,1,1,NA,11,9.7,4.6,Arecaceae,Mauritiella,26.6,102.5,14.5,6.8965517241,0.0054839,0.000372,0.1034432,0.005707,1.33,0.01875,1811.63,51.76,2.86,14.24,0.06,0.43,7.94,3.26
9480,Tree,0,0.7,2,0,1,1,15.4,11,6,11,Euphorbiaceae,Casearea,26.1,102.54,16.2,6.1728395062,0.0052775,0.002254,0.0785714,0.005127,1.33,0.01875,1747.04,313.2,17.93,10.84,0.04,0.39,7.92,3.24
9480,Tree,0,1.16,3,0,1,1,15.4,11,6,11,Euphorbiaceae,Casearea,26.1,102.54,16.2,6.1728395062,0.0052775,0.002254,0.0785714,0.005127,1.33,0.01875,1747.04,313.2,17.93,10.84,0.04,0.39,7.92,3.24
9113,Tree,1,0.47,2,0,1,1,17.3,4,12,6,Arecaceae,Mauritia,27.2,101.97,33.7,2.9673590504,0.0051171,0.000367,0.2050227,0.033709,1.33,0.01875,1678.36,50.9,3.03,28.02,0.72,2.57,7.89,3.22
9113,Tree,1,1.22,3,0,1,1,17.3,4,12,6,Arecaceae,Mauritia,27.2,101.97,33.7,2.9673590504,0.0051171,0.000367,0.2050227,0.033709,1.33,0.01875,1678.36,50.9,3.03,28.02,0.72,2.57,7.89,3.22
9479,Tree,0,0.75,2,0,1,1,11.2,11,6.3,11,Bignonaceae,Tabebuia,25.7,102.52,23.8,4.2016806723,0.0042806,0.000482,0.1371902,0.019074,1.33,0.01875,1418.65,66.87,4.71,18.94,0.27,1.44,7.79,3.15
9479,Tree,0,1.3,3,0,1,1,11.2,11,6.3,11,Bignonaceae,Tabebuia,25.7,102.52,23.8,4.2016806723,0.0042806,0.000482,0.1371902,0.019074,1.33,0.01875,1418.65,66.87,4.71,18.94,0.27,1.44,7.79,3.15
9477,Tree,1,0.8,2,0,1,1,NA,11,9.7,4.6,Arecaceae,Mauritiella,26.6,102.5,14.5,6.8965517241,0.004253,0.000987,0.00249,0.0023,1.33,0.01875,1405,137.32,9.77,0.34,0,0.17,7.79,3.15
9477,Tree,1,1.3,3,0,1,1,NA,11,9.7,4.6,Arecaceae,Mauritiella,26.6,102.5,14.5,6.8965517241,0.004253,0.000987,0.00249,0.0023,1.33,0.01875,1405,137.32,9.77,0.34,0,0.17,7.79,3.15
9049,Tree,1,0.69,2,0,1,1,30.1,2,7,7,Arecaceae,Mauritia,27.3,101.9,38.2,2.6178010471,0.0042167,0.000548,0.0751035,0.027484,1.33,0.01875,1381.63,75.97,5.5,10.25,0.22,2.1,7.78,3.14
9049,Tree,1,1.21,3,0,1,1,30.1,2,7,7,Arecaceae,Mauritia,27.3,101.9,38.2,2.6178010471,0.0042167,0.000548,0.0751035,0.027484,1.33,0.01875,1381.63,75.97,5.5,10.25,0.22,2.1,7.78,3.14
9049,Tree,1,0.69,2,0,1,1,30.1,2,7,7,Arecaceae,Mauritia,27.3,101.9,38.2,2.6178010471,0.0042146,0.000735,0.0751035,0.027484,1.33,0.01875,1380.94,101.9,7.38,10.25,0.22,2.1,7.78,3.14
9049,Tree,1,1.21,3,0,1,1,30.1,2,7,7,Arecaceae,Mauritia,27.3,101.9,38.2,2.6178010471,0.0042146,0.000735,0.0751035,0.027484,1.33,0.01875,1380.94,101.9,7.38,10.25,0.22,2.1,7.78,3.14
9046,Tree,1,0.48,2,0,1,1,10.7,2,1.5,7,Arecaceae,Mauritia,27.8,101.98,25.7,3.8910505837,0.0038526,0.000532,-0.265018,0.027111,1.33,0.01875,1261.22,73.94,5.86,-36.15,-0.75,2.08,7.72,3.1
9046,Tree,1,1.13,3,0,0,1,10.7,2,1.5,7,Arecaceae,Mauritia,27.8,101.98,25.7,3.8910505837,0.0038526,0.000532,-0.265018,0.027111,1.33,0.01875,1261.22,73.94,5.86,-36.15,-0.75,2.08,7.72,3.1
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003817,0.000606,1.671602,0.078942,1.33,0.01875,1259.84,84.12,6.68,229.89,13.77,5.99,7.72,3.1
